geom,value
POINT(-101.867184468266 33.543120102414),309320.57826336048
POINT(-96.5653548870923 33.0456230710577),492934.3271210696
POINT(-99.8426203005938 32.5381075880128),561236.99380351952
POINT(-97.8853908799548 30.0089476575793),404420.5862771704
POINT(-94.9846440774576 29.5061994899807),142172.51746066
POINT(-95.075025962659 30.3462600010891),198159.48691557968
POINT(-98.5578051379353 29.421219555906),177998.96592745712
POINT(-95.4381057857343 29.9816036203595),301426.30441958288
POINT(-96.404861057107 33.7399158767075),362135.25786145328
POINT(-96.7445536629818 33.0651143304983),254002.26672263024
POINT(-97.6862271783793 30.223140963984),298173.4311904856
POINT(-96.8081291730171 33.0699824398385),598551.503196708
POINT(-94.057193148802 32.9357187937926),152848.64047740432
POINT(-95.8201805575383 31.0860284972623),385679.54585338704
POINT(-94.9679775563833 29.7618450360757),480181.10091991536
POINT(-95.4813055618553 33.7195466967806),355959.250043332
POINT(-95.1406926579273 29.6471491986793),546815.286774212
POINT(-94.7684722821146 31.3112077230725),416529.44268054672
POINT(-96.1011344534007 33.0797830010766),383998.13280005584
POINT(-99.7689825248201 32.4578665782835),148271.788706196
POINT(-97.5136601268895 30.1398707323399),310210.48880024336
POINT(-95.4238621363798 29.733868840708),413628.25498749712
POINT(-96.7404340435516 33.0247404751963),765931.06679139088
POINT(-106.507421931524 31.8098883732409),184730.0047903512
POINT(-98.2884452246833 28.3952131243194),325507.081461996
POINT(-96.990132461368 32.907985616159),378578.91027450928
POINT(-98.6507323894096 29.4057280083205),313444.82802457648
POINT(-95.4710642251471 30.1437178951504),535376.6201399368
POINT(-98.6389696236447 29.4147439450747),350298.00619911536
POINT(-96.8211961054198 32.9448711490362),219209.8921993832
POINT(-97.7731934779476 30.4450886932642),330984.65039234736
POINT(-95.4608185849712 29.8230586347807),173957.72460594864
POINT(-95.2478340887177 32.2431212531308),207263.68271627952
POINT(-96.7955268637906 32.8981447951288),1170026.9468320904
POINT(-95.1954337044078 30.1058367748598),211955.70280880784
POINT(-106.297670871646 31.7805551010771),224289.24507459888
POINT(-96.781545887114 33.1469062945225),900844.77155815728
POINT(-97.9836005295328 26.1893681164578),171990.44165562672
POINT(-102.113811513125 31.9902264171036),383788.65141281072
POINT(-98.0941520993217 26.2997336134921),326469.23342500144
POINT(-97.9631834335322 30.3958998337709),542443.3901769144
POINT(-98.4437815482754 29.4244131183564),149619.78456901584
POINT(-98.1976869318517 26.2349532585965),352111.59427513968
POINT(-96.6061228186123 33.0097578126286),664124.562286564
POINT(-100.491607243022 28.7765847302642),276433.01604229712
POINT(-96.7288996779884 32.9169037871048),186834.07686383856
POINT(-97.247714158751 32.9981611855791),357690.6571111448
POINT(-95.5023491679776 30.3078871392296),525870.32552255376
POINT(-95.1174677447712 29.5770444353444),769731.7586811448
POINT(-96.6832150391055 33.0422118884543),273523.29237552336
POINT(-96.880645842368 32.7891382395343),198667.8439745864
POINT(-95.6912994472221 29.6450240307347),647152.96836115664
POINT(-97.836331471591 30.1581161562171),485312.36348736368
POINT(-98.5008315785649 29.5284681641302),153123.43404423696
POINT(-96.8775144990058 32.9924008951482),570711.994955556
POINT(-99.0581532852832 29.9969049704671),468508.73358690832
POINT(-95.4428283733589 29.7136443064545),1060924.995833612
POINT(-95.4267414497797 30.0237793624649),176464.87336802128
POINT(-96.6906607417254 33.193663504922),517896.3084190872
POINT(-98.7707763115355 28.6691256562499),274807.75492611568
POINT(-98.2960396370633 26.2377904470412),488313.50926011888
POINT(-97.7650082053041 30.2831981393829),255205.51367380464
POINT(-97.4280245919086 25.9217254525763),139312.777627308
POINT(-96.6941612078797 32.9237542614988),249990.7970601416
POINT(-95.3855620844847 30.1273485221444),729324.77561295312
POINT(-96.6569829810149 33.1632214374378),386158.66760857712
POINT(-95.6857415886471 29.8890929116272),417732.22293620848
POINT(-96.7777171262885 32.602656882409),255262.17946865424
POINT(-98.515376458554 33.8968233599142),206425.43017833904
POINT(-97.0456894582095 32.7984540351429),366863.9151455512
POINT(-97.0559645358188 33.0987511845526),1115391.6573060136
POINT(-94.7808565116759 29.8317558666424),623561.39488178224
POINT(-98.9800900684824 26.4146583648525),113394.0007058232
POINT(-95.4372376437833 30.0218124913284),230287.34661060304
POINT(-97.768317363508 30.195791156645),315113.44033990352
POINT(-95.4091820780595 29.8007173224885),1139760.896282068
POINT(-98.00875876029 26.2206998252885),512649.51273793232
POINT(-95.113614167829 29.793200250856),282374.43942342
POINT(-97.7050523721514 31.0937487143779),226594.23827547152
POINT(-96.9994581757361 32.6582162965646),833070.05502329872
POINT(-97.1488621881574 27.9082395502628),360216.03168537264
POINT(-95.2617473837027 29.7598185032409),203856.530341236
POINT(-98.1352214555893 26.1603237270505),206655.65261731824
POINT(-97.6736517975963 30.4044736790649),350936.52486860432
POINT(-97.7574907032665 30.3889224838607),348513.57240722736
POINT(-97.8768735082746 30.1983715422662),557550.156379412
POINT(-95.6049932428229 29.8750179398775),628777.0895373
POINT(-95.6384903709668 29.5550203813382),797481.58982364112
POINT(-101.934903976502 34.9974956773663),579749.38942758832
POINT(-95.288381973976 32.3478633083077),209895.30246171888
POINT(-95.0579943515226 32.7095820568622),260980.26525560048
POINT(-99.4329396545432 27.5005763853681),270598.61705002224
POINT(-96.9539359799114 32.9780847479789),1072375.42237914
POINT(-96.627033927263 33.0323808874433),1187774.5891580984
POINT(-96.8616857961946 32.8728946779447),181808.05867895344
POINT(-96.7301673852848 33.1992034050183),593676.01971116592
POINT(-98.4682572476991 29.4853758923201),657430.0283636552
POINT(-97.2899152548525 32.8606496261332),402065.36873431248
POINT(-95.0659377430993 29.496990804871),682867.003255868
POINT(-97.0038691700529 28.8644886896443),410289.94315427344
POINT(-97.1964191597306 31.5590560109168),179329.43719666864
POINT(-95.6289617531292 29.7078084027422),232473.10520877573
POINT(-96.8549260988677 32.6819603299545),164049.95116392965
POINT(-96.547505088856 32.9786951609187),534427.23706460325
POINT(-106.193773890248 31.6882412130488),428973.53260855109
POINT(-97.4938053632385 32.0284549631016),282191.56348165253
POINT(-97.5930146563517 27.9508367850447),317714.21654682053
POINT(-97.7396176164489 31.1025201582466),268573.66366202309
POINT(-96.7521636151137 32.9417536858048),149986.03317821541
POINT(-97.2040911601516 32.753326497718),281635.40807808773
POINT(-99.7465395070807 32.3626230869368),353015.18096248229
POINT(-97.8126303439942 30.126042301457),702117.30562108837
POINT(-94.1423845427019 30.118221552901),195191.18577861701
POINT(-96.0180083604231 32.3022343552817),298847.18807612133
POINT(-97.2270100665161 30.3388507257024),255390.25338814853
POINT(-98.4362973353877 29.5297629725667),232236.41181177893
POINT(-106.349694929197 31.7815689292497),404401.56176631845
POINT(-98.1291362882259 30.7411462510063),342959.87659366085
POINT(-96.9549757846066 32.8012599670977),264545.73167271621
POINT(-95.6587084596862 29.663773427846),306083.09262453765
POINT(-96.2779871943485 28.9072026263102),245862.61296386021
POINT(-94.1104082214841 33.448573876204),213667.34221422565
POINT(-106.291545868144 31.7454679539941),222722.04118678821
POINT(-98.4939340576868 26.4310474235427),145580.39968574053
POINT(-97.6877838907808 30.3427003020401),171625.36564627365
POINT(-97.2941938261259 30.1289182712098),338922.52164544421
POINT(-97.7769600205332 30.2000625099144),441445.64202837925
POINT(-95.4254988858011 29.5073422124436),459989.65576117829
POINT(-95.5905013717401 29.7747266395967),403092.39908666949
POINT(-97.2927260749183 33.0864556683708),414771.96661272133
POINT(-97.2339079785682 33.8061544648208),295331.07895411941
POINT(-100.474383600075 31.4545858831245),195494.89192044741
POINT(-95.4603816953487 29.6105893883473),197049.83365558117
POINT(-95.3237618832124 29.8112522760633),165748.98725527397
POINT(-94.948049619588 29.4376130412754),143381.94040733541
POINT(-95.3352055854713 29.6736602951179),266039.49095906469
POINT(-102.195991643928 32.9977901335291),231030.23137549477
POINT(-95.2178123855428 29.9688138558152),479424.12962196645
POINT(-97.5625699367811 27.925699276422),263826.00066013669
POINT(-95.515329825006 29.9121307720287),380718.94640944933
POINT(-95.4959702383607 29.9328128817718),406799.48545449413
POINT(-94.9678997997476 29.7366320169833),337980.03012539493
POINT(-95.3150232926258 32.2688380153951),361722.64967263333
POINT(-95.484843388236 29.7311255241857),356536.61348588293
POINT(-97.7608404019822 30.3465238042909),500908.29608364805
POINT(-95.408580700454 29.707279678658),453751.59074668965
POINT(-101.953355406884 33.515253816753),702394.26887233253
POINT(-94.9002044935596 32.4018652725236),269722.40389446693
POINT(-97.7617628989358 30.2964074930991),772801.32504943653
POINT(-97.681035672262 29.9297706663743),318808.02217218757
POINT(-95.4613801315958 29.9311983281718),331384.76200348005
POINT(-95.9817169255927 28.9710726387113),134472.64410173445
POINT(-98.2076259630938 26.2160785159223),177374.53875173029
POINT(-102.719994801207 34.6345089241561),225274.63210538661
POINT(-96.6499825811607 32.9035963893086),358843.30811545253
POINT(-101.922834965492 33.5311742705221),444377.10737788229
POINT(-96.7404075959944 32.8388819436515),885334.69231992133
POINT(-95.5024600815142 29.8584053085019),253301.32387103717
POINT(-99.7582878278406 32.590896746416),221886.64616325413
POINT(-97.1964751352941 32.7014422564496),426854.62483505445
POINT(-95.4897159173828 29.7322703929779),190143.39701622725
POINT(-98.0916592950163 26.3701809750564),150601.58704650181
POINT(-95.4128432276065 30.4759484057545),444183.65032382053
POINT(-96.6099304254153 32.7701285468365),166623.68657047141
POINT(-95.6715827948509 29.559007655243),854629.76006665477
POINT(-95.5949624640729 29.7485962425264),750372.35105535237
POINT(-96.6858700557938 32.9367434970081),420531.08006704389
POINT(-95.4300393531772 29.6891397179673),701701.86974530469
POINT(-102.467098380651 31.8442471817548),382413.69816973893
POINT(-98.1724953406556 31.0325664547405),335670.72737436229
POINT(-97.2372964443616 32.4381341756724),480347.27193098469
POINT(-97.0060844935817 28.7921776311285),223795.94149359493
POINT(-97.8688192498132 30.3462741288933),745643.52710198821
POINT(-106.196096066656 31.6723312932539),247800.15703719109
POINT(-97.811653848399 30.1756049676638),523973.82072818885
POINT(-97.4009684763 32.2928548654238),314822.14652080997
POINT(-95.4608467576726 30.3612565796026),206769.92759062693
POINT(-97.3809341117046 32.8539702198775),459651.81535309285
POINT(-97.1018525426872 31.6081592225375),166654.46830009829
POINT(-96.7683557415958 33.0738330455527),877725.04199109413
POINT(-94.0485378920446 29.9757254968839),502071.26171228965
POINT(-95.1556994125792 30.038108419989),424805.33172007365
POINT(-98.5590565343757 29.5604102743831),855483.77104662277
POINT(-95.6009565128524 33.1215889259305),368106.26116050693
POINT(-97.1153329166611 32.7141244561435),223724.76950208261
POINT(-97.7489055411704 30.1877282350769),300682.49899308453
POINT(-106.336032527345 31.7695853959942),480985.80611790245
POINT(-106.372401048396 31.7195606520668),197856.48459893829
POINT(-94.7866994567784 32.536301902661),261171.26390918213
POINT(-97.9451385994382 29.8522645075842),215003.48095857381
POINT(-96.6312212515083 32.9051833729308),236984.16034568581
POINT(-95.531141549069 29.8322177306395),543998.50000849285
POINT(-98.596413747348 29.5164121214713),202308.88830576325
POINT(-97.9494985516212 29.9040714374153),136592.23325517509
POINT(-96.527471756065 29.1194294801535),388295.79849885381
POINT(-95.7804925001367 29.719235087215),950375.05701977445
POINT(-95.4046437570749 30.5876658758311),404238.93285887333
POINT(-99.7866013278131 32.4448347862688),309715.32396246021
POINT(-97.5890139783867 31.7784426075806),277799.40188689413
POINT(-97.3315789995219 32.6447976613722),324347.02252102661
POINT(-96.8120599253007 32.4248174982642),408429.38149626181
POINT(-95.7292433971596 29.6150142868495),506239.26816454629
POINT(-97.9013904307697 31.1003795665414),337432.91367657093
POINT(-97.0544021524293 33.01459051658),609356.93562029349
POINT(-96.7856005205938 32.9778122521432),411693.34416703397
POINT(-95.4166509715807 29.0269814935962),299724.81124789477
POINT(-96.7144742558902 33.1948230184746),840346.11916934373
POINT(-96.6611685063895 30.6626110151773),379259.77280023781
POINT(-98.5712304586072 29.5420268794334),406674.20935510565
POINT(-96.427729657981 30.2081737808787),340014.89881204581
POINT(-94.9199404809919 29.8005618247997),331215.37533605029
POINT(-97.7421514194536 30.3421473346381),550542.89652880549
POINT(-97.1390818636787 31.4881060773717),274872.79075879749
POINT(-94.9665016602789 29.7505794857278),307317.02201060165
POINT(-97.0767686811386 32.7216438617017),285283.29203933669
POINT(-97.7428101334021 30.2590039416268),410452.30207115749
POINT(-95.4050267938761 29.559214928655),627957.05390555621
POINT(-98.4069365483955 29.5676294988037),396418.72157175589
POINT(-97.8663708187393 30.2049489836823),494656.40955952229
POINT(-95.5738900791202 30.0210172446429),315737.03754033573
POINT(-95.0565576140322 29.4508056673626),331052.56774207909
POINT(-102.114545576044 32.0394597676713),210500.28520964165
POINT(-101.621387370341 35.6435345382887),239640.54279390245
POINT(-95.1937091228978 30.0734972594262),381263.84266077221
POINT(-94.7549852309824 32.5437542064394),408866.12571404997
POINT(-96.7964863569022 33.0342798622156),216772.58549948773
POINT(-98.4024340715954 29.3882699182274),155735.41470144517
POINT(-98.4816585783209 28.96767713275),280916.55994992645
POINT(-96.7519959743029 32.8057579108761),138992.25634911557
POINT(-106.55314780018 31.8522943336794),302205.03765677381
POINT(-97.416301457869 32.6705515645743),247994.71150155365
POINT(-97.6519644065009 26.0772093891875),143199.74664627813
POINT(-99.5706915418967 31.3236798241627),228371.27801355525
POINT(-106.355107850687 31.7474978978241),199301.49001755909
POINT(-98.6304524051721 29.4572799063934),221076.26491608325
POINT(-97.4968370348053 32.5002361107633),252919.29087483141
POINT(-94.7221218357603 32.8530694383477),285680.58270208933
POINT(-97.7037320401672 30.3368575523693),233446.90409771941
POINT(-95.0864164661048 29.4873854410004),575004.23152855621
POINT(-95.3112918586067 30.228696569901),413123.02940351045
POINT(-101.304717148969 36.1429926327617),141036.61921364549
POINT(-98.5276228015984 29.5935423381858),590699.90288140869
POINT(-97.6662545285821 27.7945643351587),245938.81167110373
POINT(-97.2421954945297 32.9983078072471),386895.05257816293
POINT(-106.275873968568 31.7263750753736),416837.69127835525
POINT(-97.0696190142916 32.860371993397),296711.75357273989
POINT(-95.4057485208978 29.624568250663),305091.67947921285
POINT(-97.1673458584709 32.7258098769303),571152.19749793317
POINT(-97.9288240990577 30.2433527912031),431957.59865633637
POINT(-96.7894657749537 33.1356923035449),341411.66853804549
POINT(-94.770797940385 32.4779720738308),158661.69456658597
POINT(-96.9415266202773 33.0157365431775),444510.28543209285
POINT(-95.5276039373477 29.6697235721087),472721.80768792389
POINT(-98.2403460001725 26.1227504004882),187015.51011482757
POINT(-97.3580353627649 27.7070921472779),302725.05137922853
