h3,id,geom,value,severity_concat_joined_joined,event_concat_joined_joined,event_count_joined_joined,name_joined_joined_joined,event_type,event_exists
89489c1ae07ffff,a093dcb6-598f-4b73-a683-25371dbb164a,POINT(-98.4437815482754 29.4244131183564),149619.78456901584,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c13357ffff,191829d1-f4ab-45e3-b369-06d6e938dd41,POINT(-98.5131058096899 29.347355448166),144810.60219660957,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c02d47ffff,1fef3b52-acc5-42ba-bb56-d59772b2423d,POINT(-98.6282827909235 29.5330823360622),505236.03323129681,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c004afffff,4eb4c1d4-aec8-47b1-bade-dc6d528ec740,POINT(-98.5532967376323 29.5208982275662),347423.56638804614,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11ac3ffff,bb5771b4-2ff6-4e14-923d-b74404c71c75,POINT(-98.5022350888922 29.4356229177773),85372.4003453828,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1162fffff,726a14e3-1e7c-4dac-adfc-ed96e37050b1,POINT(-98.4768854005551 29.376929999659),69411.3215188665,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1a5afffff,6ada28fb-dab4-4d3f-a7a4-4d2845565d62,POINT(-98.4556184187274 29.3761861741523),152348.76610119926,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c07687ffff,33cf3ee5-b45e-4bae-8d20-987aeafea6d7,POINT(-98.637416922111 29.5722063202911),250050.76930287029,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489cb9257ffff,9ad26da8-770b-4150-a2fc-cc8cd6336208,POINT(-98.785093762846 29.4272739429296),693617.75560166454,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1198bffff,77187def-aa27-4e31-b110-a005ddd89333,POINT(-98.5540364403225 29.4415210921609),199241.81474530525,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1730fffff,a43caefa-5f36-41d8-ab2e-5a2f89978267,POINT(-98.6692206160342 29.4538734640874),449377.89947894221,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11d13ffff,2d4dc87c-f215-4d9e-bbd5-2d15989f853e,POINT(-98.5578051379353 29.421219555906),177998.96592745712,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11117ffff,6c5697c5-f454-4fcd-962d-7c506cd63915,POINT(-98.5187690770438 29.3953142198573),219351.34212668776,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c10e2bffff,502ae071-37e6-4e55-ad2d-f7b89716e389,POINT(-98.5823938101194 29.4248940070343),121752.81123632226,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1764bffff,ec21c85c-08b6-4ec2-a8d0-1912a03b072a,POINT(-98.6389696236447 29.4147439450747),350298.00619911536,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c54da3ffff,ffb3f2cf-fd47-4f58-bef2-89009636c0fd,POINT(-98.2915545404733 29.5433816328098),155468.93843256743,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11e1bffff,411f5685-c8de-4984-ab2a-c1113a38ee70,POINT(-98.5075483661942 29.4147385007673),54336.325066706922,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c03443ffff,8729dd03-735b-459b-b12e-436820d5948d,POINT(-98.4928294417411 29.4667566185643),327132.64099465252,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c17323ffff,a506d35c-a6f9-4f58-bf1e-40b6627bfcbd,POINT(-98.6749747277565 29.4576633760339),405245.3803743535,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1405bffff,95a39a1d-bc3f-4a97-aaf2-99c25bf51963,POINT(-98.7008762150397 29.4766814368768),511413.77207160555,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11537ffff,37346406-ba4e-445f-aca6-4d4441d48898,POINT(-98.5260665619521 29.3770854531045),177830.33173171422,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c189d3ffff,be4b80a1-e275-48f9-9f69-f8ecdaff0068,POINT(-98.4467602707146 29.496399775979),585901.99550514109,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c03143ffff,d3eaa1e0-8bb8-4da4-8e81-dd4ef7c90e34,POINT(-98.5104070863246 29.5046238588604),191043.02432022407,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0aec7ffff,ebdf9a3d-3c33-4895-b1f5-4429c64024bc,POINT(-98.4117544257209 29.5816732315076),577668.35568754969,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c02d63ffff,85034289-8afd-4855-9f51-fe8b5943d7d0,POINT(-98.63135549527 29.5383459458516),387068.96401898237,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1a8afffff,a765aaff-40a2-4d7a-b091-25bc8eb91f43,POINT(-98.4694011853755 29.439892386734),116328.54052780755,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c08a23ffff,0c2238ed-b8d2-4d9c-9d12-dfe90240ab96,POINT(-98.3862234088606 29.6716425091017),505287.04574262328,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c001b7ffff,fcf20237-e3f1-4104-87b4-ba3df64432ad,POINT(-98.5764120543718 29.5552853225105),210138.20190633344,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c00057ffff,1c1e02fc-bc77-481d-9980-0f1d054474a9,POINT(-98.5341737630504 29.5418175267519),420700.37497576326,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c005c7ffff,fd2679d5-d347-45f1-a292-1b0d1bc362cd,POINT(-98.5630481562319 29.5282504896692),153753.08736391788,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c011b7ffff,0f29771a-6e64-4a40-8fb8-19fc5401b8cc,POINT(-98.5023797412848 29.556870052076),200634.57508459297,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c171dbffff,154f6ef3-bd7d-4402-a57b-631671deb3ee,POINT(-98.6869315566387 29.4307674791634),465653.76385919575,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c15317ffff,8bd369dc-18b4-48fe-93a0-4c7af99a0184,POINT(-98.6443740196214 29.5049311314149),409505.14318395744,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11e3bffff,0df54818-e2d6-4911-96de-d9823d1af536,POINT(-98.5148670050714 29.4231808971017),66772.104507748765,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489cc4b67ffff,4181daba-322f-4ee2-8f58-72485c1c96e6,POINT(-98.4479902364358 29.3596576648969),171856.27621783805,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0c283ffff,210c8182-6386-484e-bb1b-86a50e7eafb1,POINT(-98.4963913469556 29.707328380669),582194.88712534681,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0f173ffff,0e37598f-9d60-4a93-b974-8fd8025f7a76,POINT(-98.4931603695633 29.6730449517532),824182.96942646033,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c01d97ffff,298ffe7e-1bbc-48f5-a5e0-e031e1c3589d,POINT(-98.540871869822 29.5781054342871),482714.75513053511,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c02553ffff,a39d46cf-b492-4e50-8a88-07ee683e4476,POINT(-98.5878206011955 29.473989603434),137111.23223159029,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c15ed7ffff,41119042-fc43-4cc7-808a-10ceffdd83ea,POINT(-98.6572759751358 29.5121622222909),511244.2882266895,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c028afffff,4f0c8c20-a4d6-4d75-8bb4-57db7b5e7c4a,POINT(-98.6205103221323 29.5416057875481),410945.07347349118,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1adcfffff,80f23107-eb6a-42ea-ba76-fa49a8a5e3f7,POINT(-98.4794459293811 29.4247297308265),359748.8402034897,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1702bffff,afbed3ed-d83b-4e44-929d-c10b078f58cb,POINT(-98.6768521317627 29.4354792177136),398533.70731441828,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c15c9bffff,518b3c63-8a74-44e8-bfc7-6a66c5762475,POINT(-98.6866949888248 29.5000880379569),336755.30447712651,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c01cc3ffff,9a3b3276-515f-42a7-9a71-5c7dd50c068a,POINT(-98.5044582600811 29.5657215050433),574497.63774068665,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c15cafffff,6fc3d399-493e-480c-bea5-fd71f18a6513,POINT(-98.6968844849457 29.5155721747608),554987.78842891217,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1998fffff,66288f70-e156-44ae-9ebd-83209babc4d4,POINT(-98.3834353344059 29.5050517086673),285819.95678136294,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c132a7ffff,bf835102-4589-4087-934b-3f29e0e4bfa7,POINT(-98.5117799790605 29.3344767373527),367888.67145625874,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c01d6fffff,c3aa8930-208e-4da6-95ed-f3e5a9e64b2d,POINT(-98.5286278741501 29.599976177801),906194.15271856333,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11147ffff,d6d35899-3cb5-434a-9e1d-1de680d46c6b,POINT(-98.507220871467 29.3988979960719),204831.67931045895,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c3a657ffff,8f039bbe-65f9-408b-bb66-38063eda14ff,POINT(-98.6707857684923 29.7360093163223),644085.413852942,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1838bffff,6b7158e6-ae76-4ff1-92cd-059d33d2c07a,POINT(-98.38885096188 29.4571489258649),173140.04770997434,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c19c87ffff,419e797c-9377-456c-8f09-b0b3c62003b7,POINT(-98.3692476173033 29.46529679883),210625.66218277879,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c02527ffff,482fa2f6-1f70-4400-a8d8-33515a9232a9,POINT(-98.6070375243555 29.4870293999269),122775.71029663367,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0321bffff,6233b6bf-be13-47c7-ac7e-fafdf112f03a,POINT(-98.471524409404 29.495461362759),410960.70148226456,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1708fffff,bbf7dae0-2d4d-4176-84a1-85781a4f05a2,POINT(-98.680387426888 29.4231576487301),405208.98594005295,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1a46fffff,384363b7-377c-45b4-91c1-bd0285110f1a,POINT(-98.4195163000094 29.370611140546),275455.48569063144,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c00667ffff,67ee0924-b139-4941-b97c-f4649fe74988,POINT(-98.5178513453343 29.5379340280103),182121.10388561751,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1411bffff,00d6c9ac-1ec9-4240-aaad-2ba510bfec90,POINT(-98.7308180089622 29.4921620717318),418522.36405765824,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1564fffff,4ef01fdf-bde9-4e29-a409-f577497922af,POINT(-98.6125052519137 29.4716529887769),196054.21071554377,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11a67ffff,3cb8a26e-fd46-4fda-833f-c26dfdc5d0eb,POINT(-98.5065995615134 29.4526278174106),216780.69339801758,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489cc68cbffff,ceb0cce8-fcf0-4c72-bb05-f940621c9a80,POINT(-98.476695125674 29.2647463250077),238194.17788930165,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c03677ffff,8ec4d1ba-1db3-47a1-8356-4cbf01c7085f,POINT(-98.4773706788364 29.4824188799899),574778.15253476123,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1034bffff,5237d379-c544-4c6e-87cd-11a89f69eb30,POINT(-98.5476587970868 29.401780042086),160933.4113565071,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c02b97ffff,9cf71a2d-ac75-4b12-bef6-e679e45aa28f,POINT(-98.6168088618855 29.5529050318515),222604.23103872628,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1a41bffff,4c79a416-96d9-43f7-813e-f1b726a98313,POINT(-98.420628270195 29.3575516758228),219113.48977338758,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c10633ffff,de5030e4-eb1c-441c-9fb9-015b7874aaf3,POINT(-98.5490802585262 29.3668384079478),138774.24601785635,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0a247ffff,fa38787b-50f9-41ca-b79a-a6c2500bcd60,POINT(-98.3672861255733 29.5583620028166),459101.8460213319,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c171b7ffff,f3911bec-b659-469a-a14d-24a9465e8b87,POINT(-98.7082542264507 29.4391588397912),400090.79027139064,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c56e87ffff,81a54bca-3cc2-4cac-8960-fe08c9aba228,POINT(-98.2741530388544 29.4767036890947),699797.35079995182,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c19d7bffff,54f2f4f3-9861-4d00-a941-ddb46f4bd4b5,POINT(-98.3745130511997 29.4930807097938),335969.14170918241,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c028d3ffff,e2d1ec33-85d5-4975-ac50-28624dbfc015,POINT(-98.6048093232853 29.5271326734968),265754.91678029182,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c14267ffff,ecc513b0-593a-4c5f-8039-046f2d8c5ad7,POINT(-98.6885743222231 29.497671609493),341974.62670953572,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c18a3bffff,7caa5ccc-51c5-46b1-9251-39a72e24be9c,POINT(-98.4063356481632 29.5074844467824),183844.55228940403,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c19e83ffff,675104d6-7c55-4c38-b53d-d278a96e8445,POINT(-98.3425848145621 29.4734731442223),413794.083241122,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c10353ffff,88d77bfa-234f-45b8-abda-762bbf94682d,POINT(-98.5521806927363 29.3989582906452),140523.95901014205,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0a0cbffff,6125616d-d7ef-4827-974b-79022d0ac713,POINT(-98.3876204242577 29.5398919257589),332404.44635625154,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0c603ffff,14a06353-cfe6-4e1f-a3db-96d5008dd600,POINT(-98.4952850323261 29.6924489830704),497883.13049924088,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c02eb3ffff,eb5da0b7-241e-42f6-96f4-86d182129bcc,POINT(-98.5988310699465 29.5208743445168),187752.7941107575,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1ac87ffff,e20568eb-e93e-437e-9a5f-c4ed6eea6ade,POINT(-98.4709342730268 29.4078892878352),145418.02417642219,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c18d97ffff,4927288c-cc55-4f91-8fd8-7ce1a5c620af,POINT(-98.4624324232689 29.474392349044),715236.13699463569,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c17233ffff,d8ca6ed2-5e2c-49e1-8aca-0e19cb2655a1,POINT(-98.6552533896406 29.4387335438911),215513.35850080836,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c116c3ffff,3e5feacc-f53c-4f3a-a213-18ac85169b1c,POINT(-98.4649712890476 29.3598305524193),87061.8586517517,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c100d7ffff,99ca8dd9-6eda-40ef-b7d2-3e3e521e69e3,POINT(-98.5606890789047 29.3679423398201),112001.11725045892,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c56903ffff,ac7a42be-812e-4076-aef1-e0b059aa1191,POINT(-98.3087589337747 29.5129183179682),210152.59474942862,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11b73ffff,c8ad9870-1d8e-49f0-a1f8-2a92a9a531c4,POINT(-98.5234271469109 29.4604488419764),202849.38063301382,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0a697ffff,d5295f02-aaaa-4b19-a124-8939600165d8,POINT(-98.3861236186005 29.5241773545924),533689.87900589046,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c15573ffff,b5e0a85b-4c3b-4941-8ecb-baa640a70f7f,POINT(-98.6628996085778 29.477137071211),443733.77265777293,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c004dbffff,e63257f6-f5c8-4859-97d8-ce50bcfb616f,POINT(-98.5355969782397 29.5084282939217),407638.39179539977,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c01c27ffff,d194a503-265d-404b-b93d-b11f48c2c323,POINT(-98.519692576878 29.5831704228979),502560.13548648061,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0b0cfffff,5b9f8efd-cb60-4a9e-ba5d-c873bf14edba,POINT(-98.3194668077602 29.5473956357859),390052.71821086679,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c199a3ffff,8c8cab65-774d-4f15-b7a1-532c37becae5,POINT(-98.3898375379624 29.5097721270043),181224.51220628925,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489cd4c2fffff,875b33e3-3ceb-4edb-a9f9-89faca6eae99,POINT(-98.4877895650682 29.1509754841657),255843.59501630944,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c031b3ffff,7dde0c5d-eb41-41fc-be31-176ab6d28010,POINT(-98.5311032711767 29.5007196793238),242905.81629902791,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c10b2fffff,75f93a38-e59e-4db5-ad31-16cd35c40091,POINT(-98.6047339946358 29.4637206683748),213503.54679506778,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c114cfffff,8cb11693-7671-425b-84f6-b2dcbf2f155b,POINT(-98.4909402792977 29.3530410561434),281454.73978464818,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1acc7ffff,1485086c-77db-479a-a66b-97751d94a788,POINT(-98.4633897212352 29.4078180843442),140513.69584234964,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c19a5bffff,98391918-e786-4274-870f-297b382807c3,POINT(-98.3204420321277 29.5010284778699),554524.99567788013,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c00c97ffff,be87a352-a520-4ded-9fa7-15c38d6fdcf7,POINT(-98.5905690230089 29.5629066512137),150365.40631635289,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0b107ffff,bd86f512-451c-4638-903e-dc3cedb9e2c2,POINT(-98.3528615865916 29.5676211794624),287917.12721869606,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c8d2b3ffff,47cb669b-329e-4218-aaa2-9eb53866946f,POINT(-98.6512043365911 29.3226804912363),393571.641676862,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c15b67ffff,1cb8e5b6-a0d6-45a8-9c82-c19d91ccb5ff,POINT(-98.6764132742889 29.5690023748606),666633.37369424454,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c00313ffff,66d2ca41-92cb-49ed-92b0-4e62813ddd7e,POINT(-98.5356032770664 29.5628024942592),627602.53556380153,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c18183ffff,8c5a5fe9-d546-4117-8392-a310c164a2e1,POINT(-98.4151695016743 29.4445249571867),129279.61193923788,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0b04fffff,8082092f-c99f-440a-b22d-fc4813754dff,POINT(-98.3172841234964 29.5540098290862),322197.74494675308,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0ad77ffff,6a9a28d9-4c47-4ec4-aafd-8b0cdff33780,POINT(-98.4592000008691 29.5986895960545),448495.37975366879,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0a3b7ffff,122cce12-bd42-49ee-8f06-5ebea4d1edde,POINT(-98.4069365483955 29.5676294988037),396418.72157175589,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c15d8bffff,82793dce-6c72-4b83-8793-9ffdbf9f74b1,POINT(-98.7098049538645 29.5190485202234),317773.68811887829,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c08913ffff,a5339845-03a4-4898-b199-0a0ebfcaba6e,POINT(-98.4274586457318 29.6669764408102),398214.01064958086,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c02e1bffff,a7b51db9-925d-43bb-aecf-6ce71f1e38f2,POINT(-98.5856696280556 29.5227272061041),291844.18401164986,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c171abffff,2ea7ed07-4642-4e00-a89d-5a076bfc5045,POINT(-98.7043307830037 29.4430686119723),367287.71251327125,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c020cbffff,36d6ac4a-7d90-4182-98aa-76c5e89c07e2,POINT(-98.562831476885 29.4800317519061),211217.49263991395,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c0344bffff,f6938621-fdd1-4222-9144-f5dfb8e655ba,POINT(-98.492351035222 29.467519567032),417142.83907312754,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c11e63ffff,8a1c4fd3-55e7-4368-97f3-8f2506e3b540,POINT(-98.5081123696061 29.4263735683487),199569.36695744828,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1735bffff,e8aa52ca-e6ab-464f-a536-0906418dfe08,POINT(-98.6582298602967 29.4480865658388),390657.49008266657,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c1b5c3ffff,7705e1c1-5ead-4405-bffb-088aec370f94,POINT(-98.3689270645994 29.3697057777168),354555.43468127254,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c12c6bffff,5e250820-27a2-42bf-8ebd-b7c2bc78d7e1,POINT(-98.6301774301169 29.3599413334776),290996.82038491179,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
89489c5482bffff,2c64ba01-b36c-447c-911c-4d4f69f0d7e6,POINT(-98.2584817948706 29.5616762158383),375226.99238017935,Moderate,Dense Fog Advisory,1,Bexar,Dense Fog Advisory,Live alert
